youtube_id,start_second,end_second,onto
3q2oapjY9-s,30.0,40.0,/m/03qtwd
3q64M3tPiiU,30.0,40.0,/m/01yrx
3q67YRGlHBw,240.0,250.0,/m/015p6
3q94RIeQJ9Q,30.0,40.0,/m/0bt9lr
3qA1bS9zdp0,30.0,40.0,/m/0_ksk
3qC6_t1bjjw,21.0,31.0,/m/0bt9lr
3qD21O_XCkk,30.0,40.0,/m/06bz3
3qDBJbugPoI,30.0,40.0,/m/0bt9lr
3qD_-pR8Bl4,30.0,40.0,/m/06bz3
3qF8IcgASag,20.0,30.0,/m/015p6
3qFbezxJVdI,0.0,10.0,/m/0bt9lr
3qH11W6xFoU,30.0,40.0,/m/02mk9
3qIp2udSp_U,50.0,60.0,/m/06bz3
3qKmsP6BPXM,30.0,40.0,/m/02mk9
3qKqRNiRt3g,0.0,7.0,/m/01yrx
3qLUo1sbcb8,130.0,140.0,/m/0y4f8
3qLm3gKMoOE,30.0,40.0,/m/06bz3
3qNDf4FMRIU,30.0,40.0,/m/03qtwd
3qO4P2X-oHU,30.0,40.0,/m/015p6
3qPBmioT8Fo,30.0,40.0,/m/0bt9lr
3qPKfDpbOjg,4.0,14.0,/m/015p6
3qQ1KSvX9ek,30.0,40.0,/m/06bz3
3qQko7We_K0,80.0,90.0,/m/02mk9
3qR8KIozaiM,30.0,40.0,/m/0bt9lr
3qRmCx3egxU,30.0,40.0,/m/015p6
3qSDJQeHzeo,30.0,40.0,/m/02mk9
3qUdfX47T6g,50.0,60.0,/m/07jdr
3qUsvtyhVHw,50.0,60.0,/m/07jdr
3qVkFtnF9oE,30.0,40.0,/m/0bt9lr
3qaijEpHGGA,30.0,40.0,/m/06bz3
3qbyTpy95E4,21.0,31.0,/m/0bt9lr
3qe0EJVv1TI,25.0,35.0,/m/0bt9lr
3qeLPH33YHw,30.0,40.0,/m/02mk9
3qf0aYQuaEA,30.0,40.0,/m/02mk9
3qg33X5jT_Y,22.0,32.0,/m/07qlf79
3qg6suL45YE,30.0,40.0,/m/02mk9
3qhmjjmAXpc,30.0,40.0,/m/03k3r
3qlgjZge36Q,16.0,26.0,/m/02mk9
3qnpOqvnKTo,10.0,20.0,/m/07jdr
3qrHrNiKNoc,0.0,10.0,"/m/03qtwd, /m/0y4f8"
3qwDJEM9ukE,30.0,40.0,/m/06bz3
3qwIc1PIiiE,140.0,150.0,/m/0199g
3qwNANBg1To,250.0,260.0,/m/07jdr
3qx8mYcXI9k,13.0,23.0,/m/0bt9lr
3qxq7q25FFY,30.0,40.0,/m/015p6
3r-j6-EJkik,12.0,22.0,/m/0bt9lr
3r-pmcY3prQ,180.0,190.0,/m/03k3r
3r11YzG3Xds,560.0,570.0,/m/015p6
3r1Ln6eozgE,40.0,50.0,/m/015p6
3r1cYs4sq0E,30.0,40.0,/m/02mk9
3r3q2udMLk8,30.0,40.0,/m/06mb1
3r4u9BQbpgw,30.0,40.0,/m/0bt9lr
3r5SNJ6MB-0,18.0,28.0,/m/06h7j
3r6T-loESBY,28.0,38.0,/m/015p6
3rAJOlCARSg,30.0,40.0,/m/0bt9lr
3rAfhYxbo_A,30.0,40.0,/m/03k3r
3rBL2mzT6tc,30.0,40.0,/m/015p6
3rE5ImH4qOE,350.0,360.0,/m/06mb1
3rEm-LU0YsU,290.0,300.0,/m/03m9d0z
3rJ7Y_SzvMo,30.0,40.0,/m/02mk9
3rJEVAgNZzw,90.0,100.0,/m/06_fw
3rJn0aTVfH0,30.0,40.0,/m/06mb1
3rKPpDKBfuE,0.0,10.0,/m/07jdr
3rLsz2z1VmA,80.0,90.0,/m/0y4f8
3rOW5pLcFm0,6.0,16.0,/m/03k3r
3rOZg7pIOJE,30.0,40.0,/m/0bt9lr
3rOaQjqQrF4,90.0,100.0,/m/015p6
3rPSmDJB2ow,530.0,540.0,/m/02mk9
3rU4uuXt7aM,30.0,40.0,/m/02mk9
3rUTwDYoPDI,19.0,29.0,/m/0bt9lr
3rWL8Az5iIU,0.0,9.0,/m/01yrx
3rXawt11Ok0,530.0,540.0,/m/03qtwd
3rZ3pqz8JtA,30.0,40.0,/m/0bt9lr
3rZKZ2bDiHQ,30.0,40.0,/m/07jdr
3rZvSddDAmw,5.0,15.0,/m/03k3r
3r_r01kKOOI,30.0,40.0,/m/015p6
3raFovPdOsY,0.0,10.0,/m/06h7j
3raJhz38kzo,40.0,50.0,/m/015p6
3raNTDyNBto,30.0,40.0,/m/015p6
3re1yl4aCTk,3.0,13.0,/m/07jdr
3reEW0Fwer0,17.0,27.0,/m/0bt9lr
3rfkzWJqq7U,18.0,28.0,/m/02mk9
3rh-9xZr3T0,10.0,20.0,/m/015p6
3rked3migog,10.0,20.0,/m/02mk9
3rl4TrI1348,2.0,12.0,/m/05kq4
3rmQEEpjZmw,30.0,40.0,/m/0bt9lr
3rmRug5R_yc,10.0,20.0,/m/015p6
3rmbVWTJs6U,16.0,26.0,/m/01yrx
3rmc4znqQYA,30.0,40.0,/m/0bt9lr
3rmrKD94UNg,370.0,380.0,/m/0_ksk
3rnbsAlhuPA,30.0,40.0,/m/015p6
3roTh_P6biI,200.0,210.0,/m/0y4f8
3rrL5a3qJYg,40.0,50.0,/m/07jdr
3rrVGg3VnKQ,20.0,30.0,/m/03qtwd
3rtwusE41OE,30.0,40.0,/m/02mk9
3rvX7_ZTAog,30.0,40.0,/m/06bz3
3s1gybTZbKo,30.0,40.0,/m/02mk9
3s2m9MmO2YY,27.0,37.0,/m/02mk9
3s2pH8bNceg,30.0,40.0,/m/0199g
3s5rEUkK3k4,100.0,110.0,/m/02k_mr
3s6gC7A1Ak0,9.0,19.0,/m/0bt9lr
3sAWEegx53E,30.0,40.0,/m/06bz3
3sBCTJhWiU8,540.0,550.0,/m/0199g
3sBPTnOf86Q,30.0,40.0,/m/0bt9lr
3sCvEBXtukQ,140.0,150.0,/m/03qtwd
3sDJWLJ0gOI,30.0,40.0,/m/0bt9lr
3sDzVmbCoQo,23.0,33.0,/m/02mk9
3sEq6TIs2VA,40.0,50.0,/m/06_fw
3sIfumQhQ0Q,0.0,10.0,/m/01yrx
3sLGdtrTZ9E,30.0,40.0,/m/02mk9
3sMtgbnMNO0,30.0,40.0,/m/06mb1
3sOFf2rtGl0,12.0,22.0,/m/07jdr
3sOWmKfI4Vc,0.0,10.0,/m/015p6
3sPMNhwl2xo,30.0,40.0,/m/0bt9lr
3sQYF-kI86E,110.0,120.0,/m/015p6
3sQYQOc2mLM,30.0,40.0,/m/02mk9
3sTQSIzWrbc,200.0,210.0,/m/03qtwd
3sTc0d_QWdA,30.0,40.0,/m/02mk9
3sTdZ849zzk,11.0,21.0,/m/0bt9lr
3sTnk0FFbK8,25.0,35.0,/m/02mk9
3sUGapQGQWk,0.0,10.0,/m/01yrx
3sYlJYh14tU,390.0,400.0,/m/015p6
3sZub6gLUew,290.0,300.0,/m/03vt0
3scEQAUAOe8,10.0,20.0,/m/07jdr
3sfYnretWJ4,10.0,20.0,/m/02mk9
3sgSuDsHnaU,50.0,60.0,/m/07jdr
3sgzTM1ktE8,30.0,40.0,/m/06bz3
3shwysIcvy8,80.0,90.0,/m/0bt9lr
3siRhw4YmlQ,30.0,40.0,/m/0bt9lr
3sjTt5hWYwM,180.0,190.0,/m/02k_mr
3sjURDsxvxk,30.0,40.0,/m/02mk9
3smTux_lp8o,8.0,18.0,/m/01yrx
3sn1-caqvfE,50.0,60.0,/m/02mk9
3snG-NopQEw,15.0,25.0,/m/02mk9
3sqxDYg4rQU,20.0,30.0,/m/03k3r
3ssuEaamltQ,5.0,15.0,/m/06h7j
3su6_Zh-U3E,29.0,39.0,/m/01yrx
3sw9wAWWdlo,30.0,40.0,/m/06bz3
3swQHkDkd4g,26.0,36.0,/m/02mk9
3sx4dDiRNEI,30.0,40.0,/m/02mk9
3szwLAis_Es,24.0,34.0,/m/0bt9lr
3t-wNmHEEH8,20.0,30.0,/m/03qtwd
3t059EjDFFY,0.0,10.0,/m/0199g
3t0Bv6VH6Sc,30.0,40.0,/m/0y4f8
3t1kUwPXrOQ,170.0,180.0,/m/02k_mr
3t2nQbUdhBk,30.0,40.0,/m/06_fw
3t31XfAQsAQ,30.0,40.0,/m/02mk9
3t38a7vZJKc,30.0,40.0,/m/06bz3
3t3dDJNjOos,190.0,200.0,/m/0_ksk
3t4ePAPEHW8,50.0,60.0,/m/015p6
3t56_zw_0nU,0.0,10.0,/m/015p6
3t6bDDgedcU,0.0,10.0,/m/015p6
3t72qekWb3s,250.0,260.0,/m/0_ksk
3t7Njs9nM48,20.0,30.0,/m/02mk9
3tA0PZQ7heg,14.0,24.0,/m/02mk9
3tA_yfR87IE,30.0,40.0,/m/0bt9lr
3tCX32pUDzQ,30.0,40.0,/m/03qtwd
3tDAbGkveJo,30.0,40.0,/m/06bz3
3tEoZHO-6xY,30.0,40.0,/m/0bt9lr
3tGPIeLNCY4,30.0,40.0,/m/02mk9
3tIg2LG92Tw,0.0,10.0,/m/01yrx
3tK0jxj9cRc,30.0,40.0,/m/015p6
3tKC-bW-hSc,50.0,60.0,/m/02k_mr
3tKv48-aeBU,30.0,40.0,/m/0199g
3tKyTx-8v_w,270.0,280.0,/m/07jdr
3tLKjkGx7J8,19.0,29.0,/m/02mk9
3tLTV80gQbY,30.0,40.0,/m/06h7j
3tMt0AbZKMs,30.0,40.0,/m/02k_mr
3tO1gu-udsI,330.0,340.0,/m/03vt0
3tPNQ2DpSbE,30.0,40.0,/m/02mk9
3tPbl-78nZ8,0.0,4.0,/m/01yrx
3tQjdnfXmYg,30.0,40.0,/m/03qtwd
3tUSemmPTNc,20.0,30.0,/m/0bt9lr
3tUThedOHgs,310.0,320.0,/m/03m9d0z
3tUsNRIzITc,50.0,60.0,/m/07jdr
3tW_gckVVA8,30.0,40.0,/m/02mk9
3tWdVOOLCQQ,30.0,40.0,/m/02mk9
3tWmAmNtuzk,30.0,40.0,/m/06h7j
3tXJPvNNLrs,30.0,40.0,/m/0g6b5
3tXUHwpsjOw,40.0,50.0,/m/01yrx
3tYRzxxNcNI,0.0,10.0,/m/015p6
3ta0PymcbIE,30.0,40.0,/m/0_ksk
3taFkzCX8J0,26.0,36.0,/m/07jdr
3tcQQDuVYEA,21.0,31.0,/m/06bz3
3td38GGG7Ms,30.0,40.0,/m/06bz3
3teZPR1Z6Ks,30.0,40.0,/m/06h7j
3tg7SZB_fRE,40.0,50.0,/m/03vt0
3tgQPal3b6w,30.0,40.0,/m/06bz3
3thwZDqP4V0,13.0,23.0,/m/0bt9lr
3tiKCMs_aD8,50.0,60.0,/m/015p6
3tk_x557J3g,40.0,50.0,/m/0_ksk
3tlGuMtkz8U,30.0,40.0,/m/02mk9
3tmlUsKuENM,30.0,40.0,/m/06h7j
3tpRdxazf0E,40.0,50.0,/m/0g6b5
3tq0e_cSdiI,30.0,40.0,/m/02mk9
3tqliETnWOI,30.0,40.0,/m/02mk9
3treiWI6jJ0,30.0,40.0,/m/07jdr
3tuTb54utc0,30.0,40.0,/m/06h7j
3tuw85sgcWM,220.0,230.0,/m/07jdr
3tv2jPT9zwo,30.0,40.0,/m/0bt9lr
3txBwduRq0s,30.0,40.0,/m/02mk9
3txUMrXmJIw,570.0,580.0,/m/07jdr
3u5k5Zg6ujI,10.0,20.0,/m/0_ksk
3u9ZAeW2gkU,70.0,80.0,/m/07jdr
3uAxoVTW2u4,0.0,10.0,/m/07jdr
3uC0VjH0g2o,30.0,40.0,/m/0bt9lr
3uF6EIpUeZ4,200.0,210.0,/m/02mk9
3uM4W1Hcc4A,30.0,40.0,/m/06bz3
3uN--OGLyDg,0.0,10.0,/m/02mk9
3uOCXz3svgs,30.0,40.0,/m/06bz3
3uOXUGT0kxY,30.0,40.0,/m/0bt9lr
3uQScIeXE4I,30.0,40.0,/m/0bt9lr
3uSBPiS6AhY,12.0,22.0,/m/02mk9
3uSEbfnfPUw,25.0,35.0,/m/0bt9lr
3uTU95L0F_E,10.0,20.0,/m/03qtwd
3uVuiV2nBuA,30.0,40.0,/m/02mk9
3uWThgrdFIo,530.0,540.0,/m/03vt0
3uXHN1YUKLE,30.0,40.0,/m/06bz3
3uYCE8SUTto,450.0,460.0,/m/015p6
3uZZHfhZaF4,70.0,80.0,/m/03qtwd
3uZkJEehKxc,30.0,40.0,/m/06bz3
3u_jigDLn9U,12.0,22.0,/m/03k3r
3uaNXT9-0D4,110.0,120.0,/m/0_ksk
3uaqlOi8WXU,50.0,60.0,/m/03k3r
3ubTEeZj2cg,0.0,8.0,/m/0bt9lr
3ue0gJM0THk,30.0,40.0,/m/02mk9
3uee9wrUJ7Y,30.0,40.0,/m/02mk9
3uejgRoCDxY,70.0,80.0,/m/015p6
3ukHk4E6HsY,16.0,26.0,/m/02mk9
3umr-bKQDsM,140.0,150.0,/m/0y4f8
3uqxJEsh4AM,30.0,40.0,/m/02mk9
3urhLIG7NxY,0.0,10.0,/m/06_fw
3uujF4dBTMI,3.0,13.0,/m/03k3r
3uvRVGgRBBU,150.0,160.0,/m/015p6
3uwxgk7XLEk,3.0,13.0,/m/0bt9lr
3uxdiiogZ6w,17.0,27.0,/m/03qtwd
3v-TPYkiCts,30.0,40.0,/m/0bt9lr
3v03g7jNARs,460.0,470.0,/m/02mk9
3v1vELFlE7k,0.0,10.0,/m/0bt9lr
3v2fFrOFKd0,17.0,27.0,/m/02mk9
3v3-Wg-Aol8,30.0,40.0,/m/03qtwd
3v501HU-Dak,12.0,22.0,/m/03m9d0z
3v5BO9b_CS0,10.0,20.0,/m/07jdr
3v5nOrsWj_U,30.0,40.0,/m/06bz3
3v6ghh7bpqs,20.0,30.0,/m/0bt9lr
3v8KTCPE-e4,70.0,80.0,/m/0y4f8
3v8g85aupN0,0.0,10.0,/m/0bt9lr
3vAIsKPssC4,150.0,160.0,/m/01yrx
3vAXO3X_1Tg,23.0,33.0,/m/02mk9
3vExHrtDadg,30.0,40.0,/m/02mk9
3vG_kdsUftI,30.0,40.0,/m/03k3r
3vH7pa4SFGk,30.0,40.0,/m/06bz3
3vI2qz2XChs,80.0,90.0,/m/03qtwd
3vL5mHwVuvs,30.0,40.0,/m/06h7j
3vLozcXh-Jk,160.0,170.0,/m/015p6
3vLvdTlZzAk,29.0,39.0,/m/06h7j
3vNeRnB3GXY,0.0,10.0,/m/015p6
3vRDub0HA58,30.0,40.0,/m/015p6
3vSstD6XPJU,30.0,40.0,/m/06bz3
3vT47FSL6nM,50.0,60.0,/m/06bz3
3vTGfCGjR9c,30.0,40.0,/m/015p6
3vUBPYP4qaw,30.0,40.0,/m/015p6
3vWYXl3ZSE0,18.0,28.0,/m/01yrx
3vXXGPNcAA0,27.0,37.0,/m/06h7j
3vXjwpLyNqw,30.0,40.0,/m/02k_mr
3vXvFC56uy8,30.0,40.0,/m/0bt9lr
3vYTQqju67k,24.0,34.0,/m/02mk9
3vZ2XtC7mp0,180.0,190.0,/m/03qtwd
3vcBPIhHjbE,90.0,100.0,/m/01yrx
3vcH1QQi6P0,130.0,140.0,/m/015p6
3vdbynzwvD8,0.0,10.0,/m/0bt9lr
3vgyX75j_cM,20.0,30.0,"/m/03m9d0z, /m/05kq4"
3vhhI5qf204,40.0,50.0,/m/015p6
3vig7dw2vX0,26.0,36.0,/m/02mk9
3vm52NHNEbQ,30.0,40.0,/m/07qlf79
3vmltuVj3eg,30.0,40.0,/m/02mk9
3vnTvGbzkgQ,30.0,40.0,/m/03qtwd
3vol2mIxXnE,30.0,40.0,/m/015p6
3vpvIUVlpeY,30.0,40.0,/m/06bz3
3vqWhQJYXSI,30.0,40.0,/m/06mb1
3vrS6muJEow,30.0,40.0,/m/015p6
3vsfyN8r0wE,30.0,40.0,/m/02mk9
3vu7TKzCMQ0,30.0,40.0,/m/02mk9
3vvPgJudvxs,30.0,40.0,/m/06bz3
3vyIRrllqow,0.0,4.0,/m/06mb1
3vysJ3_g-lk,30.0,40.0,/m/03m9d0z
3w-5tbbrgKo,30.0,40.0,/m/07jdr
3w-nzpxF1Ck,0.0,10.0,/m/015p6
3w0ykPymvVw,30.0,40.0,/m/07qlf79
3w4nNwK2Xcg,30.0,40.0,/m/07jdr
3w8zgEVtHr0,28.0,38.0,/m/06bz3
3w9NBNmj1F8,80.0,90.0,/m/0_ksk
3wExX2A2Ea4,30.0,40.0,/m/0bt9lr
3wExqYOZl4w,70.0,80.0,/m/03vt0
3wJ8Z5RmKkQ,30.0,40.0,/m/015p6
3wJNda83ryA,26.0,36.0,/m/07qlf79
3wJSOpRLkj0,20.0,30.0,"/m/03m9d0z, /m/05kq4"
3wM5WAULE8E,1.0,11.0,/m/07qlf79
3wPgbP8HNFk,30.0,40.0,/m/02mk9
3wROrru3edY,70.0,80.0,/m/07jdr
3wT5HXhrlGM,30.0,40.0,/m/0bt9lr
3wTyO3SqpjQ,20.0,30.0,/m/06h7j
3wUNiHzdwFw,0.0,10.0,/m/07jdr
3wVoCVgkqDE,30.0,40.0,/m/0bt9lr
3wWzb2uWXyk,0.0,10.0,/m/02k_mr
3wXPaz7cmPQ,30.0,40.0,/m/03qtwd
3wXTCc25k2Q,10.0,20.0,/m/03m9d0z
3wXVCJvoRYI,10.0,20.0,/m/02mk9
3w_Sq0Vxdxs,19.0,29.0,/m/06h7j
3w_fh1rjl9k,280.0,290.0,/m/07jdr
3wa7nFHMlwQ,30.0,40.0,/m/06bz3
3wabvpoDwKU,30.0,40.0,/m/0bt9lr
3wagLmf-Yw8,30.0,40.0,/m/06bz3
3we6ipdlIXU,30.0,40.0,/m/03qtwd
3whuBdHuuI8,30.0,40.0,/m/0bt9lr
3wjxN_w3UMA,30.0,40.0,/m/02k_mr
3wk8rDSCqXw,10.0,20.0,/m/0bt9lr
3wkDPzaEDCM,30.0,40.0,/m/02mk9
3wl0o7leUEk,30.0,40.0,/m/02mk9
3wmGmQFc6U0,180.0,190.0,/m/0bt9lr
3wmU7bHm-Zw,270.0,280.0,/m/03m9d0z
3wnDuvuwW_I,6.0,16.0,/m/015p6
3woQy4euKSI,30.0,40.0,/m/07jdr
3wp-a8b4YKU,30.0,40.0,/m/02mk9
3wrbNY5kRT0,30.0,40.0,/m/0bt9lr
3ws1iPSf6qY,11.0,21.0,/m/02mk9
3wtXekyHHEU,4.0,14.0,/m/0bt9lr
3wtYBziMPP4,30.0,40.0,/m/0bt9lr
3wuAtACdj4M,30.0,40.0,/m/03qtwd
3ww-zwFxrtY,30.0,40.0,/m/01yrx
3wwMQUXygrk,23.0,33.0,/m/0g6b5
3wwQLr_qU4g,180.0,190.0,/m/0y4f8
3wympxEz_XE,30.0,40.0,/m/02mk9
3x-n13BHviE,30.0,40.0,/m/06h7j
3x1OEaFD2Es,30.0,40.0,/m/0bt9lr
3x1YEYc6-oM,30.0,40.0,/m/06bz3
3x2hW8WsmY4,0.0,5.0,/m/015p6
3x3Mo6_8zGc,30.0,40.0,/m/02mk9
3x3XsOZNXKE,30.0,40.0,/m/06mb1
3x3cXcqsKYY,180.0,190.0,/m/02mk9
3x6IGpZ8uDk,20.0,30.0,/m/01yrx
3x6VXJrj7f4,30.0,40.0,/m/015p6
3x6vyc-47B8,30.0,40.0,/m/0199g
3x8OlZZECe0,30.0,40.0,/m/06bz3
3xAJEZ4yhSY,0.0,8.0,/m/03qtwd
3xBFnqCjLhE,30.0,40.0,/m/02mk9
3xFo6KDuENk,30.0,40.0,/m/06bz3
3xHj432cUz0,570.0,580.0,/m/015p6
3xI4iXVccmQ,30.0,40.0,/m/02mk9
3xINXjEo28E,30.0,40.0,/m/02mk9
3xIy_vdaWts,30.0,40.0,/m/015p6
3xKMRT36iEA,20.0,30.0,/m/02mk9
3xLch2cxYy8,40.0,50.0,"/m/02mk9, /m/07jdr"
3xLintYp7PY,12.0,22.0,/m/01yrx
3xNJXFjESbM,180.0,190.0,/m/07jdr
3xOTC_o-h1c,120.0,130.0,/m/03qtwd
3xOrPQ5m5AU,0.0,10.0,/m/015p6
3xRB-KtT7zc,0.0,10.0,/m/02mk9
3xRlIIwyhpo,20.0,30.0,/m/0bt9lr
3xSoi75OPDI,30.0,40.0,/m/0bt9lr
3xTcU324N3Y,30.0,40.0,/m/02mk9
3xU7Lw9McnM,30.0,40.0,/m/02mk9
3xX7yE_D8qs,20.0,30.0,/m/0bt9lr
3xYQfTUWm4I,30.0,40.0,/m/0bt9lr
3xZyNmrTayI,380.0,390.0,/m/0bt9lr
3x_0EZFENtE,60.0,70.0,/m/015p6
3x_XxpTv1ew,100.0,110.0,/m/015p6
3xaLlcc6vt8,10.0,20.0,/m/015p6
3xaalX4vOk8,190.0,200.0,/m/07jdr
3xeWlJpGKro,150.0,160.0,/m/07jdr
3xeZDE2UE6w,30.0,40.0,/m/01yrx
3xepWaHuMN0,10.0,20.0,/m/07jdr
3xfmw5KzQQc,30.0,40.0,/m/06h7j
3xj9R2ADHtU,10.0,20.0,/m/015p6
3xq1KECssR0,30.0,40.0,/m/03m9d0z
3xry_1NzJtc,430.0,440.0,/m/03m9d0z
3xs75v8abFk,30.0,40.0,/m/0bt9lr
3xv05ude0xI,30.0,40.0,/m/06bz3
3xvs8X-u8NA,140.0,150.0,/m/0bt9lr
3xxN7gF607k,20.0,30.0,/m/015p6
3xzWES6Q0hY,2.0,12.0,/m/01yrx
3y06nE4kmWg,40.0,50.0,/m/03m9d0z
3y27gVtpad4,30.0,40.0,/m/0bt9lr
3y3lzgYYuoQ,100.0,110.0,/m/0199g
3y4hSdOpbVw,70.0,80.0,/m/015p6
3y4vxtD3VR0,30.0,40.0,/m/02mk9
3y8u0YWwWq4,100.0,110.0,/m/03qtwd
3y9gG3G22rM,3.0,13.0,/m/01yrx
3yAIpKwNAOs,40.0,50.0,/m/0bt9lr
3yC9tV_Sroc,30.0,40.0,/m/06bz3
3yCTFPG0kNs,30.0,40.0,/m/015p6
3yCfpDp1bIA,30.0,40.0,/m/06bz3
3yDrgjC7WR0,12.0,22.0,/m/02mk9
3yExSOLmje4,20.0,30.0,/m/015p6
3yI2X4JM6TM,30.0,40.0,/m/02mk9
3yInUICkKbM,30.0,40.0,/m/02mk9
3yJ9v135KdA,30.0,40.0,/m/02mk9
3yJSe3SvVMo,30.0,40.0,/m/06h7j
3yKic23xFBw,30.0,40.0,/m/0bt9lr
3yLS8-FVr-A,30.0,40.0,/m/03k3r
3yMmV84dERc,5.0,15.0,/m/07jdr
3yOTMFr4GMY,300.0,310.0,/m/05kq4
3yOd8o7tOSM,360.0,370.0,/m/07jdr
3yP4kxFxfoM,30.0,40.0,/m/0bt9lr
3yPY2UdvIVQ,20.0,30.0,/m/0bt9lr
3yXFrO-Yn1k,30.0,40.0,/m/06mb1
3yXmaeulkIY,200.0,210.0,/m/015p6
3yY_KFy8xls,60.0,70.0,/m/015p6
3yZji00ROTI,30.0,40.0,/m/02k_mr
3yaWosCyZU0,17.0,27.0,/m/06bz3
3yboPIwT5Hs,30.0,40.0,/m/03qtwd
3yix0aaLBi4,30.0,40.0,/m/06bz3
3yjvzAcJ5dM,30.0,40.0,/m/02mk9
3ykuX5FguoI,11.0,21.0,/m/02mk9
3ynWNnNvlXA,30.0,40.0,/m/015p6
3yoTtu1cyJo,29.0,39.0,/m/02mk9
3ys33r6aduo,30.0,40.0,/m/015p6
3ysUkmpsLso,130.0,140.0,/m/015p6
3ysf9hUj8JQ,30.0,40.0,/m/0bt9lr
3ytBNRXcnJs,150.0,160.0,/m/06mb1
3ytIWtI6qQo,0.0,10.0,/m/0bt9lr
3ywksLmaYJU,30.0,40.0,/m/0bt9lr
3ywooV-SVSI,30.0,40.0,/m/0bt9lr
3yxIuYN3XYE,170.0,180.0,"/m/02mk9, /m/07jdr"
3yyiahaXd_4,180.0,190.0,/m/03m9d0z
3yzEDjQKFVY,30.0,40.0,/m/02mk9
3z0nYjaqftI,30.0,40.0,/m/015p6
3z0sQrTjkv8,30.0,40.0,/m/015p6
3z10DL9IM1c,70.0,80.0,/m/03qtwd
3z1YsIBSVas,130.0,140.0,/m/0bt9lr
3z2f2xYkvss,30.0,40.0,/m/06bz3
3z3cyGbNbW4,30.0,40.0,/m/02mk9
3z5jafZP5V0,30.0,40.0,/m/015p6
3z6vrlxEM0c,30.0,40.0,/m/02mk9
3z8SFfchy_s,170.0,180.0,/m/06_fw
3z9hp4KPcuY,30.0,40.0,/m/03k3r
3z9kXizz1iQ,15.0,25.0,/m/01yrx
3zAhBRCl8hs,30.0,40.0,/m/02mk9
3zBl-PWh0ik,20.0,30.0,/m/07jdr
3zCK2pKU4yg,30.0,40.0,/m/06mb1
3zEArj_HwZ4,30.0,40.0,/m/02mk9
3zEcQNWZK1k,8.0,18.0,/m/0bt9lr
3zF5rRcv0xw,90.0,100.0,/m/07jdr
3zFOIMQFtE8,30.0,40.0,/m/02mk9
3zIhzY44UHQ,70.0,80.0,/m/0_ksk
3zJUJSXiAsE,50.0,60.0,/m/02mk9
3zKc-NsNmI4,70.0,80.0,/m/015p6
3zMCnjsLqAE,220.0,230.0,/m/015p6
3zPsos-mfBg,25.0,35.0,/m/02mk9
3zQxQ9XtEwU,240.0,250.0,/m/02k_mr
3zW_8oVCG44,0.0,10.0,/m/02mk9
3zWxyoQC71M,30.0,40.0,/m/03k3r
3zXBNZQbaSs,30.0,40.0,/m/07jdr
3zXD-RdOpTE,30.0,40.0,/m/06bz3
3zXPLeIzqMU,30.0,40.0,/m/03k3r
3zXe6_nqu9g,30.0,40.0,/m/03qtwd
3zbOeE_y7fo,15.0,25.0,/m/06bz3
3zeBhcxvjno,30.0,40.0,/m/07jdr
3zeVvIHVHYw,21.0,31.0,/m/0199g
3zie9o7-h84,30.0,40.0,/m/0bt9lr
3zliEN1MEkU,19.0,29.0,/m/015p6
3zn-o_FDNVE,20.0,30.0,/m/07jdr
3zn0_hh3GDA,30.0,40.0,/m/06bz3
3zoiQ7-4BVs,30.0,40.0,/m/02mk9
3zr8nXCk0Ss,220.0,230.0,/m/015p6
3zrIDI5Lxkc,120.0,130.0,/m/02mk9
3zrKQh1zvbc,30.0,40.0,/m/02mk9
3zskOByRDls,60.0,70.0,/m/03m9d0z
3ztZ7Pqxgcs,30.0,40.0,/m/03qtwd
3zu2FaPGQZ0,30.0,40.0,/m/06bz3
3zvCch5yavE,19.0,29.0,/m/015p6
3zwb3S0thEU,120.0,130.0,/m/015p6
3zxInA5xyeE,320.0,330.0,/m/02mk9
4-34wIeNqHE,30.0,40.0,/m/015p6
4-3c1xrvHEs,0.0,10.0,/m/015p6
4-4umkBrTgA,30.0,40.0,/m/06bz3
4-5M0lhN27Y,340.0,350.0,/m/0g6b5
4-6Ghf18Dq8,30.0,40.0,/m/06bz3
4-7VW-mBMEY,0.0,10.0,/m/07jdr
4-CHolqUrMQ,60.0,70.0,/m/07jdr
4-CmQH_s2zY,30.0,40.0,/m/06h7j
4-F4kpHUQwQ,17.0,27.0,/m/02mk9
4-FKeE3M2oc,30.0,40.0,/m/02mk9
4-H8rdBnwgE,40.0,50.0,/m/0bt9lr
4-HyHv18W00,30.0,40.0,/m/06bz3
4-IQWMLiHIY,30.0,40.0,/m/0bt9lr
4-KVV2ano8c,30.0,40.0,/m/06bz3
4-NPFZZ6fUg,30.0,40.0,/m/06bz3
4-Ndwy1hV8c,90.0,100.0,/m/015p6
4-NjDtLfLDY,30.0,40.0,/m/015p6
4-PoqGWzwNQ,470.0,480.0,/m/02mk9
4-R9zZj-5zI,20.0,30.0,/m/03qtwd
4-S3Q2aSrJU,30.0,40.0,/m/0bt9lr
4-UKKC_tb-s,30.0,40.0,/m/0bt9lr
4-VPDom0jKI,30.0,40.0,/m/03vt0
4-WjGhtSX-s,270.0,280.0,/m/03qtwd
4-XGqTslBo4,30.0,40.0,/m/015p6
4-XO8tX0-5w,5.0,15.0,/m/03qtwd
