youtube_id,start_seconds,end_seconds,onto
3hoNIvSsO6c,110.000,120.000,/m/02mk9
3hoayYYCtj8,30.000,40.000,/m/0bt9lr
3hpqIgHEXlw,0.000,10.000,/m/02mk9
3hswu3FcHmQ,110.000,120.000,/m/0199g
3ht9Q2N-xOE,0.000,8.000,/m/02mk9
3htMe3fZOQM,30.000,40.000,/m/015p6
3hvzeKAQJP8,50.000,60.000,/m/02mk9
3hy5p7EwVG4,20.000,30.000,/m/0bt9lr
3hzJAJYvuQE,340.000,350.000,/m/03qtwd
3hzJAJYvuQE,340.000,350.000,/m/06h7j
3i-YjQMY3vc,19.000,29.000,/m/02mk9
3i-aIAJuobg,30.000,40.000,/m/01yrx
3i04V28NGG0,30.000,40.000,/m/06bz3
3i0SvppGhTI,30.000,40.000,/m/02mk9
3i2MKU90yf4,30.000,40.000,/m/06bz3
3i3FRbzfzXI,0.000,10.000,/m/03vt0
3i56iP7w0ZY,4.000,14.000,/m/02mk9
3i5WW32q68A,20.000,30.000,/m/02mk9
3i5dprsl9_I,1.000,11.000,/m/02mk9
3iEhXH66-b4,470.000,480.000,/m/06mb1
3iGv3TbKgAQ,100.000,110.000,/m/07jdr
3iHmoW2zRJY,30.000,40.000,/m/02mk9
3iIdWGGlBP8,230.000,240.000,/m/03m9d0z
3iJ6TcYh80s,15.000,25.000,/m/02mk9
3iKaVJsj6co,30.000,40.000,/m/0bt9lr
3iMKeGjPFhI,120.000,130.000,/m/0bt9lr
3iMNK_M7ytM,20.000,30.000,/m/03qtwd
3iS2eRhuT8k,40.000,50.000,/m/03m9d0z
3iSYY6gExrA,130.000,140.000,/m/015p6
3iW8npVKTos,30.000,40.000,/m/0bt9lr
3iWPKpXPkVI,10.000,20.000,/m/015p6
3iX5Z5MLcUY,30.000,40.000,/m/06bz3
3iXWy_AFhJY,30.000,40.000,/m/06bz3
3iXjhsZmm28,30.000,40.000,/m/03k3r
3iYj8V-OxJM,30.000,40.000,/m/0bt9lr
3i_W0FLIiJc,30.000,40.000,/m/03k3r
3iae6m70Eck,50.000,60.000,/m/05kq4
3iaoxDMnyv0,30.000,40.000,/m/0bt9lr
3ib-fSbunrc,30.000,40.000,/m/06bz3
3ib1z_s3rjk,30.000,40.000,/m/06bz3
3icreIEi7LQ,30.000,40.000,/m/0bt9lr
3iePrGggqmk,25.000,35.000,/m/06h7j
3igmCMqi7R8,30.000,40.000,/m/06mb1
3ihIVCYxJOM,30.000,40.000,/m/015p6
3ijC110Y964,40.000,50.000,/m/07jdr
3ik_wRloth8,30.000,40.000,/m/06bz3
3ikbpTKm4oo,30.000,40.000,/m/06h7j
3ikrWFwWXuQ,30.000,40.000,/m/06bz3
3ioDTgjYsqI,240.000,250.000,/m/03m9d0z
3ioDTgjYsqI,240.000,250.000,/m/05kq4
3ioyLxM_3rM,30.000,40.000,/m/03m9d0z
3iqJcS6tmbQ,18.000,28.000,/m/02mk9
3iugzEOAtaM,30.000,40.000,/m/0bt9lr
3ivoHTR51ds,270.000,280.000,/m/03vt0
3iynBc_rvlo,30.000,40.000,/m/0bt9lr
3izY1Z4wbzY,50.000,60.000,/m/03vt0
3j0W67ZPNWs,0.000,10.000,/m/0bt9lr
3j3Me9ErtO4,30.000,40.000,/m/015p6
3j4jnVbi45E,30.000,40.000,/m/06bz3
3j5npewz9q0,30.000,40.000,/m/07jdr
3j6FNm27W3s,5.000,15.000,/m/02mk9
3j6WSfOZIaw,10.000,20.000,/m/06_fw
3j911RR3c-4,30.000,40.000,/m/06mb1
3jAHMIbRcKY,30.000,40.000,/m/06bz3
3jC14BzR4rs,30.000,40.000,/m/03k3r
3jCS9QzqRfc,2.000,12.000,/m/0bt9lr
3jCfa0yJ4nc,180.000,190.000,/m/02mk9
3jFUHPSo4rY,30.000,40.000,/m/03m9d0z
3jFUHPSo4rY,30.000,40.000,/m/05kq4
3jIeqfKlRKs,30.000,40.000,/m/06h7j
3jIgFcq_iBo,50.000,60.000,/m/02mk9
3jL5G2yz5qE,25.000,35.000,/m/0bt9lr
3jL5VBNj5Xs,13.000,23.000,/m/02mk9
3jMCtjggWNM,30.000,40.000,/m/015p6
3jNWB7I5VIA,6.000,16.000,/m/06_fw
3jNZCX7AAos,0.000,4.000,/m/0bt9lr
3jOXO1kEy_U,110.000,120.000,/m/07jdr
3jOmm3VT9vs,23.000,33.000,/m/02mk9
3jQpJTn0KXM,10.000,20.000,/m/03k3r
3jS8tWfLJxI,90.000,100.000,/m/0bt9lr
3jSF3Xh596Q,220.000,230.000,/m/07jdr
3jT6EXkdLpk,30.000,40.000,/m/015p6
3jV9XxnpW3o,70.000,80.000,/m/05kq4
3jX682ZcJU8,19.000,29.000,/m/0bt9lr
3jXAh3V2FO8,30.000,40.000,/m/03m9d0z
3jYix89OMcM,30.000,40.000,/m/0bt9lr
3jYjwwLQRxY,30.000,40.000,/m/06bz3
3jbDbpRROVE,30.000,40.000,/m/06h7j
3jdCHXCYdnI,30.000,40.000,/m/02mk9
3jeT8e8j6_s,20.000,30.000,/m/03m9d0z
3jfPBeS1M_k,30.000,40.000,/m/02mk9
3jfzrb6_ut4,60.000,70.000,/m/03m9d0z
3jgCETaAwQU,30.000,40.000,/m/06bz3
3jgMGcRoi6w,30.000,40.000,/m/06h7j
3jgZacqDW78,6.000,16.000,/m/0bt9lr
3jhyWabB_e4,30.000,40.000,/m/02mk9
3jikXiQaCjY,30.000,40.000,/m/0199g
3jjR7TxAj9o,30.000,40.000,/m/06bz3
3jm1y0dlA-8,30.000,40.000,/m/0bt9lr
3jpAt_madtA,30.000,40.000,/m/03k3r
3jpmKhU0KXo,60.000,70.000,/m/0g6b5
3jptVKuB9jY,0.000,10.000,/m/015p6
3jtuaqjpeHg,100.000,110.000,/m/015p6
3juA8a2cGuM,340.000,350.000,/m/03k3r
3jvoCjm23mg,10.000,20.000,/m/06bz3
3jw0baY4b7M,30.000,40.000,/m/02mk9
3jw7Vsb9Ikw,27.000,37.000,/m/03k3r
3jzMzHwLLYg,110.000,120.000,/m/03k3r
3jzigbp8vfQ,10.000,20.000,/m/01yrx
3jzzncqPKMA,30.000,40.000,/m/02mk9
3k06yhK3sfk,0.000,10.000,/m/0bt9lr
3k0xO80irA8,30.000,40.000,/m/015p6
3k1LWm4NIEw,30.000,40.000,/m/0bt9lr
3k1lkB2giU0,15.000,25.000,/m/01yrx
3k3Bg7mxN5Q,420.000,430.000,/m/0bt9lr
3k3wAYh2dSw,30.000,40.000,/m/06bz3
3k4_7n2-XmI,30.000,40.000,/m/06bz3
3k56M5Jnc8Y,30.000,40.000,/m/03k3r
3k6m5XFUR6g,30.000,40.000,/m/06bz3
3k8e3hyk99k,280.000,290.000,/m/03qtwd
3k9ndfSv2uw,30.000,40.000,/m/015p6
3kBBQTU1Qss,0.000,4.000,/m/03k3r
3kFsv0tPLcA,200.000,210.000,/m/05kq4
3kI3u9bNqJw,30.000,40.000,/m/06bz3
3kM17djP5x8,30.000,40.000,/m/02mk9
3kR5HQ41buM,50.000,60.000,/m/02mk9
3kSMQoEOgkw,40.000,50.000,/m/07jdr
3kTQfIgHV88,0.000,10.000,/m/015p6
3kTRlvCIoXk,40.000,50.000,/m/06mb1
3kXAm3kxyBA,15.000,25.000,/m/02mk9
3kYHKMr4_WM,40.000,50.000,/m/0bt9lr
3kYOhI1Orzk,40.000,50.000,/m/05kq4
3kYyxlfTjvo,8.000,18.000,/m/06h7j
3k_4mlinK9w,30.000,40.000,/m/07jdr
3k_CguxlQOU,30.000,40.000,/m/03qtwd
3k_PKCFjBno,30.000,40.000,/m/02mk9
3k_sL5npDj0,220.000,230.000,/m/07jdr
3kbHcjynq7k,30.000,40.000,/m/0bt9lr
3kdUyByPSAg,28.000,38.000,/m/06mb1
3kdjk9qelpo,30.000,40.000,/m/06bz3
3ke4z_58Xvc,30.000,40.000,/m/03m9d0z
3kg_DR1rkPM,30.000,40.000,/m/01yrx
3kh3LkkHyxA,100.000,110.000,/m/03m9d0z
3kkMpE3xpuU,40.000,50.000,/m/07jdr
3ks5K9Em2wg,8.000,18.000,/m/0bt9lr
3ktjLsrZ9Q4,30.000,40.000,/m/05kq4
3kulVycV5iM,30.000,40.000,/m/01yrx
3kvU5CsoG74,30.000,40.000,/m/06bz3
3kvmt_jqp5o,30.000,40.000,/m/03qtwd
3kvwq1_mrQ0,30.000,40.000,/m/0bt9lr
3kyww0nz32I,30.000,40.000,/m/02mk9
3l05t_jAc0A,0.000,10.000,/m/06_fw
3l22em3tKNM,50.000,60.000,/m/015p6
3l2qP9YClBw,40.000,50.000,/m/06mb1
3l2vHj6owbQ,30.000,40.000,/m/06bz3
3l3H1bc4mKQ,30.000,40.000,/m/0199g
3l87J1gHAqM,90.000,100.000,/m/0bt9lr
3l9rgfGdaTY,30.000,40.000,/m/06bz3
3lCFW2QKVjA,18.000,28.000,/m/0bt9lr
3lDH_ZLcjOE,30.000,40.000,/m/03qtwd
3lGrewXTY4E,27.000,37.000,/m/03k3r
3lKHpVLAeV0,140.000,150.000,/m/03qtwd
3lKnaV-BnRo,30.000,40.000,/m/015p6
3lLmEplV3eY,20.000,30.000,/m/01yrx
3lN6ou-MvDA,30.000,40.000,/m/02mk9
3lQBnG7acWM,30.000,40.000,/m/0bt9lr
3lSTU2WJqa0,560.000,570.000,/m/07jdr
3lUL4Osm1f0,0.000,10.000,/m/0bt9lr
3lUjMILuj0U,100.000,110.000,/m/03qtwd
3lVdvoZ7QlU,30.000,40.000,/m/06h7j
3lYtxHT052E,260.000,270.000,/m/0bt9lr
3lZhCI3Now0,30.000,40.000,/m/0bt9lr
3l_RFqq6-bQ,30.000,40.000,/m/0bt9lr
3layz8eBs3I,30.000,40.000,/m/06bz3
3lb0nnAakAc,110.000,120.000,/m/015p6
3lduDp2PLPY,30.000,40.000,/m/02mk9
3le-x4olvw4,30.000,40.000,/m/02mk9
3leh-_Xki-0,30.000,40.000,/m/0bt9lr
3leu9okgHjI,30.000,40.000,/m/06bz3
3lfHiWEi9Jo,170.000,180.000,/m/07jdr
3ljhczlYDKg,30.000,40.000,/m/06bz3
3lkbgTFDVeI,0.000,10.000,/m/015p6
3llkVnfnyHM,120.000,130.000,/m/07jdr
3lo9VR6YUsE,580.000,590.000,/m/03m9d0z
3lp2vO0xKZY,5.000,15.000,/m/02mk9
3lrfqY0uJE4,30.000,40.000,/m/0bt9lr
3lrmYGstX2s,30.000,40.000,/m/03m9d0z
3ltUuuZKH4c,140.000,150.000,/m/0bt9lr
3ltXJXD8zjo,30.000,40.000,/m/03k3r
3luH454J01I,500.000,510.000,/m/06bz3
3lvC_AkKMXQ,30.000,40.000,/m/06bz3
3lyTB64cpGA,30.000,40.000,/m/06bz3
3m-fB3fQPs4,30.000,40.000,/m/03k3r
3m-uGKhLsXY,320.000,330.000,/m/06h7j
3m0GbqEvbyM,130.000,140.000,/m/015p6
3m1N9RbQER4,30.000,40.000,/m/02mk9
3m1Ng9JGcTg,30.000,40.000,/m/06bz3
3m2i2PQubjc,30.000,40.000,/m/06bz3
3m3U_Li3VfQ,80.000,90.000,/m/03qtwd
3m48tLD_Qwc,30.000,40.000,/m/06bz3
3m4KZHZsQWk,30.000,40.000,/m/03m9d0z
3m5FYBkGR4E,30.000,40.000,/m/06bz3
3m6Jxah4j8M,30.000,40.000,/m/015p6
3m6ZQSdHBqM,19.000,29.000,/m/01yrx
3mBUqB6Qu_8,430.000,440.000,/m/015p6
3mCQ-yapA4g,30.000,40.000,/m/02mk9
3mDxeEJddS4,70.000,80.000,/m/03m9d0z
3mG8Br7VmgA,30.000,40.000,/m/015p6
3mGqhrKwlaU,30.000,40.000,/m/02mk9
3mHBqojXfow,30.000,40.000,/m/0bt9lr
3mJ0Ci--Wo4,0.000,10.000,/m/03m9d0z
3mLM0dpb8vY,30.000,40.000,/m/0bt9lr
3mLTzRC2gLg,30.000,40.000,/m/0bt9lr
3mMOUNKFqW8,210.000,220.000,/m/06mb1
3mMWyWW2xUo,10.000,20.000,/m/06mb1
3mMg1de5bfg,90.000,100.000,/m/06bz3
3mMq6rysEkk,190.000,200.000,/m/015p6
3mN4MboJIfc,270.000,280.000,/m/015p6
3mPvmYgLuqk,30.000,40.000,/m/02mk9
3mQnfflSzxU,30.000,40.000,/m/06bz3
3mTGVrUW0co,30.000,40.000,/m/02mk9
3mTirJguFX4,350.000,360.000,/m/0199g
3mV_kzIAfb8,20.000,30.000,/m/0bt9lr
3mXY1wwfkAU,30.000,40.000,/m/0199g
3mbF92isynU,30.000,40.000,/m/02mk9
3mbyqiNrxqk,30.000,40.000,/m/03k3r
3mc-AIMDaIw,50.000,60.000,/m/0bt9lr
3meDSO9NNEY,30.000,40.000,/m/06bz3
3mgrv45KLFY,17.000,27.000,/m/0bt9lr
3mijJIw-D6Y,20.000,30.000,/m/02mk9
3mjduLm6xqc,30.000,40.000,/m/06bz3
3mlbXpIjuaM,30.000,40.000,/m/0bt9lr
3mpsozZ-nek,30.000,40.000,/m/03k3r
3mqVmPwUQFo,30.000,40.000,/m/03qtwd
3mr7bknvwmE,30.000,40.000,/m/02mk9
3msLliexfYs,260.000,270.000,/m/06_fw
3mwpcqHnhN4,30.000,40.000,/m/03k3r
3n--reua_a0,27.000,37.000,/m/01yrx
3n2DiGjKmco,2.000,12.000,/m/02mk9
3n2NWqLkxTE,20.000,30.000,/m/02mk9
3n4G4MbYRFE,500.000,510.000,/m/07jdr
3n4dkJzMqbo,21.000,31.000,/m/06bz3
3n5QcpNkCbk,30.000,40.000,/m/06mb1
3n5TqCSdLQU,30.000,40.000,/m/06h7j
3n5m_lSegCA,30.000,40.000,/m/06bz3
3n90dwC3gHE,30.000,40.000,/m/03k3r
3nAKWVW2qhE,9.000,19.000,/m/01yrx
3nHI53dHrFo,30.000,40.000,/m/03qtwd
3nI2O-9TH68,23.000,33.000,/m/0g6b5
3nIz7NOua08,0.000,10.000,/m/03m9d0z
3nJCx_NV2x8,30.000,40.000,/m/03qtwd
3nJwPTUO3X8,22.000,32.000,/m/02mk9
3nKI7mkxwpA,30.000,40.000,/m/06mb1
3nKNwSksWYQ,26.000,36.000,/m/0bt9lr
3nLVdzYql3k,200.000,210.000,/m/07jdr
3nLcmGrVltg,30.000,40.000,/m/06bz3
3nNQlf8hzLs,30.000,40.000,/m/06bz3
3nPLvH0yD8I,30.000,40.000,/m/02mk9
3nQz0tr-ELw,30.000,40.000,/m/06_fw
3nTXAs9gqs0,30.000,40.000,/m/015p6
3nTyjYVDNPo,30.000,40.000,/m/02mk9
3nW0Dj2dOFo,70.000,80.000,/m/0bt9lr
3nW52sLsriw,30.000,40.000,/m/015p6
3nWeAosWK40,20.000,30.000,/m/0bt9lr
3nXSnfYU_P0,0.000,10.000,/m/05kq4
3nb6tS4NWDc,20.000,30.000,/m/02mk9
3ncyeHWrPio,10.000,20.000,/m/0bt9lr
3ndid3jni7M,40.000,50.000,/m/07jdr
3ng7sbf40KI,30.000,40.000,/m/02mk9
3ngXHZYzxww,30.000,40.000,/m/0bt9lr
3nkhEELhkNo,0.000,10.000,/m/015p6
3nlK2pJKbG8,20.000,30.000,/m/03m9d0z
3nlMowh8X8Y,50.000,60.000,/m/0bt9lr
3nlzf85twB4,0.000,10.000,/m/02mk9
3no-1fIJbUY,30.000,40.000,/m/06h7j
3npd0Rbm5Tw,30.000,40.000,/m/06bz3
3npdXK_sNNY,30.000,40.000,/m/06bz3
3npgzpy7L9w,30.000,40.000,/m/06bz3
3nq0Y51sNl8,30.000,40.000,/m/0bt9lr
3ntFslTK6hM,90.000,100.000,/m/07jdr
3nwAbsbJeDI,20.000,30.000,/m/03qtwd
3nxpm_LRiKk,30.000,40.000,/m/06h7j
3o-nfj_8WwY,190.000,200.000,/m/0g6b5
3o035U_q3_I,30.000,40.000,/m/03qtwd
3o1wcArquuA,28.000,38.000,/m/03qtwd
3o30DU0B4g4,30.000,40.000,/m/015p6
3o4zEW-uWxE,30.000,40.000,/m/06bz3
3o5MFbC0ifA,24.000,34.000,/m/03m9d0z
3o5qPDJ1190,30.000,40.000,/m/06h7j
3o9GWqWlAlc,210.000,220.000,/m/015p6
3oB4dGpjYrE,50.000,60.000,/m/015p6
3oDrVc_oJwc,90.000,100.000,/m/015p6
3oDtEx6cBfs,190.000,200.000,/m/015p6
3oE95JPGsOQ,140.000,150.000,/m/0g6b5
3oGP-8-sYUU,40.000,50.000,/m/015p6
3oGvwwUqU6o,10.000,20.000,/m/02mk9
3oHKKQIp7Ag,30.000,40.000,/m/03k3r
3oHYCkzgPK8,60.000,70.000,/m/03vt0
3oIzs7xUwdI,30.000,40.000,/m/03qtwd
3oMgiFKPBxg,440.000,450.000,/m/03m9d0z
3oN6jcAbhuY,0.000,10.000,/m/06_fw
3oQOehR1qj8,180.000,190.000,/m/07jdr
3oSrsxvcMGU,30.000,40.000,/m/02mk9
3oUDKIIHuio,60.000,70.000,/m/06mb1
3oWU0iwF9s8,30.000,40.000,/m/0bt9lr
3oWrjdxM6eQ,0.000,9.000,/m/02mk9
3oYvSpP9mzg,250.000,260.000,/m/0bt9lr
3oYzD_u2Yos,170.000,180.000,/m/03vt0
3oZOjEYoxqA,30.000,40.000,/m/0bt9lr
3ocG6M5DRts,440.000,450.000,/m/03qtwd
3ocL1xHZAzw,21.000,31.000,/m/0bt9lr
3oeK4YnzlI8,10.000,20.000,/m/0bt9lr
3ofkjkoFAF0,40.000,50.000,/m/05kq4
3og4i309neI,7.000,17.000,/m/03k3r
3ogi8EsRHM8,30.000,40.000,/m/01yrx
3oh5YnHH6HE,30.000,40.000,/m/06bz3
3ojfdygtWSA,5.000,15.000,/m/06bz3
3olWAocqgj4,0.000,10.000,/m/015p6
3omoI-zZznc,240.000,250.000,/m/03m9d0z
3ondlgxRHiE,30.000,40.000,/m/02mk9
3oqAUFCk32s,30.000,40.000,/m/03m9d0z
3oqD11nm7tA,30.000,40.000,/m/03k3r
3orp4ZnudpU,12.000,22.000,/m/02mk9
3oup9isoEbw,320.000,330.000,/m/03m9d0z
3owWU5hgGwI,30.000,40.000,/m/0bt9lr
3p2QS_rqfq8,150.000,160.000,/m/015p6
3p3zzq4vhmQ,200.000,210.000,/m/03qtwd
3p6tU0WIUyE,30.000,40.000,/m/06bz3
3p8RkDtYEgE,50.000,60.000,/m/03m9d0z
3p977qK6AK8,30.000,40.000,/m/02mk9
3pCLvoGNnkM,10.000,20.000,/m/06bz3
3pDF3xpA3LI,30.000,40.000,/m/015p6
3pGX0pgpiCE,30.000,40.000,/m/03qtwd
3pIfMXVW43M,50.000,60.000,/m/015p6
3pIkSSUIIpc,30.000,40.000,/m/0199g
3pIlCmySSA8,50.000,60.000,/m/015p6
3pMKBElaGyk,30.000,40.000,/m/02mk9
3pNGhtt7E_0,30.000,40.000,/m/06bz3
3pOMWx1zru8,30.000,40.000,/m/02mk9
3pOanQV1ZyU,30.000,40.000,/m/0bt9lr
3pReDZc2Pmc,30.000,40.000,/m/0bt9lr
3pRg3-ZavcY,40.000,50.000,/m/06mb1
3pSkqwX2FlU,420.000,430.000,/m/015p6
3pTG9trs1cY,20.000,30.000,/m/02mk9
3pVIP6Z3nc0,110.000,120.000,/m/015p6
3pW3fngf4IY,30.000,40.000,/m/02mk9
3pW86xNtueI,30.000,40.000,/m/015p6
3pXJ-Z5sc2A,26.000,36.000,/m/06bz3
3pZ1n4L3Ypc,100.000,110.000,/m/015p6
3pbWC_yp0RI,18.000,28.000,/m/02mk9
3pbd8ZIjjTw,30.000,40.000,/m/06bz3
3pg4jAwW8wg,160.000,170.000,/m/03k3r
3ph4LcphLvE,13.000,23.000,/m/015p6
3phcWYSLg1c,60.000,70.000,/m/015p6
3phvElR8OOk,30.000,40.000,/m/06bz3
3pnFSPJbZB4,30.000,40.000,/m/03qtwd
3pnNrHelAmY,30.000,40.000,/m/01yrx
3poUD0fa_ig,30.000,40.000,/m/06bz3
3ppTUD-mCcU,28.000,38.000,/m/02mk9
3prFh3p9IXo,30.000,40.000,/m/015p6
3psL653n0lc,30.000,40.000,/m/02mk9
3ptlEuPhJ-s,30.000,40.000,/m/03k3r
3pxU_t6NOLg,0.000,8.000,/m/0bt9lr
3pxjKUW9tH4,30.000,40.000,/m/0bt9lr
3pzNOQcAsh4,30.000,40.000,/m/0bt9lr
3q-fJzUcodU,60.000,70.000,/m/07jdr
3q1pQw4cLiw,0.000,10.000,/m/0bt9lr
3q1w4pjBIo0,100.000,110.000,/m/02mk9
3q2oapjY9-s,30.000,40.000,/m/03qtwd
3q64M3tPiiU,30.000,40.000,/m/01yrx
3q67YRGlHBw,240.000,250.000,/m/015p6
3q94RIeQJ9Q,30.000,40.000,/m/0bt9lr
3qC6_t1bjjw,21.000,31.000,/m/0bt9lr
3qD21O_XCkk,30.000,40.000,/m/06bz3
3qDBJbugPoI,30.000,40.000,/m/0bt9lr
3qD_-pR8Bl4,30.000,40.000,/m/06bz3
3qF8IcgASag,20.000,30.000,/m/015p6
3qFbezxJVdI,0.000,10.000,/m/0bt9lr
3qH11W6xFoU,30.000,40.000,/m/02mk9
3qIp2udSp_U,50.000,60.000,/m/06bz3
3qKmsP6BPXM,30.000,40.000,/m/02mk9
3qKqRNiRt3g,0.000,7.000,/m/01yrx
3qLm3gKMoOE,30.000,40.000,/m/06bz3
3qNDf4FMRIU,30.000,40.000,/m/03qtwd
3qO4P2X-oHU,30.000,40.000,/m/015p6
3qPBmioT8Fo,30.000,40.000,/m/0bt9lr
3qPKfDpbOjg,4.000,14.000,/m/015p6
3qQ1KSvX9ek,30.000,40.000,/m/06bz3
3qQko7We_K0,80.000,90.000,/m/02mk9
3qR8KIozaiM,30.000,40.000,/m/0bt9lr
3qRmCx3egxU,30.000,40.000,/m/015p6
3qSDJQeHzeo,30.000,40.000,/m/02mk9
3qUdfX47T6g,50.000,60.000,/m/07jdr
3qUsvtyhVHw,50.000,60.000,/m/07jdr
3qVkFtnF9oE,30.000,40.000,/m/0bt9lr
3qaijEpHGGA,30.000,40.000,/m/06bz3
3qbyTpy95E4,21.000,31.000,/m/0bt9lr
3qe0EJVv1TI,25.000,35.000,/m/0bt9lr
3qeLPH33YHw,30.000,40.000,/m/02mk9
3qf0aYQuaEA,30.000,40.000,/m/02mk9
3qg6suL45YE,30.000,40.000,/m/02mk9
3qhmjjmAXpc,30.000,40.000,/m/03k3r
3qlgjZge36Q,16.000,26.000,/m/02mk9
3qnpOqvnKTo,10.000,20.000,/m/07jdr
3qrHrNiKNoc,0.000,10.000,/m/03qtwd
3qwDJEM9ukE,30.000,40.000,/m/06bz3
3qwIc1PIiiE,140.000,150.000,/m/0199g
3qwNANBg1To,250.000,260.000,/m/07jdr
3qx8mYcXI9k,13.000,23.000,/m/0bt9lr
3qxq7q25FFY,30.000,40.000,/m/015p6
3r-j6-EJkik,12.000,22.000,/m/0bt9lr
3r-pmcY3prQ,180.000,190.000,/m/03k3r
3r11YzG3Xds,560.000,570.000,/m/015p6
3r1Ln6eozgE,40.000,50.000,/m/015p6
3r1cYs4sq0E,30.000,40.000,/m/02mk9
3r3q2udMLk8,30.000,40.000,/m/06mb1
3r4u9BQbpgw,30.000,40.000,/m/0bt9lr
3r5SNJ6MB-0,18.000,28.000,/m/06h7j
3r6T-loESBY,28.000,38.000,/m/015p6
3rAJOlCARSg,30.000,40.000,/m/0bt9lr
3rAfhYxbo_A,30.000,40.000,/m/03k3r
3rBL2mzT6tc,30.000,40.000,/m/015p6
3rE5ImH4qOE,350.000,360.000,/m/06mb1
3rEm-LU0YsU,290.000,300.000,/m/03m9d0z
3rJ7Y_SzvMo,30.000,40.000,/m/02mk9
3rJEVAgNZzw,90.000,100.000,/m/06_fw
3rJn0aTVfH0,30.000,40.000,/m/06mb1
3rKPpDKBfuE,0.000,10.000,/m/07jdr
3rOW5pLcFm0,6.000,16.000,/m/03k3r
3rOZg7pIOJE,30.000,40.000,/m/0bt9lr
3rOaQjqQrF4,90.000,100.000,/m/015p6
3rPSmDJB2ow,530.000,540.000,/m/02mk9
3rU4uuXt7aM,30.000,40.000,/m/02mk9
3rUTwDYoPDI,19.000,29.000,/m/0bt9lr
3rWL8Az5iIU,0.000,9.000,/m/01yrx
3rXawt11Ok0,530.000,540.000,/m/03qtwd
3rZ3pqz8JtA,30.000,40.000,/m/0bt9lr
3rZKZ2bDiHQ,30.000,40.000,/m/07jdr
3rZvSddDAmw,5.000,15.000,/m/03k3r
3r_r01kKOOI,30.000,40.000,/m/015p6
3raFovPdOsY,0.000,10.000,/m/06h7j
3raJhz38kzo,40.000,50.000,/m/015p6
3raNTDyNBto,30.000,40.000,/m/015p6
3re1yl4aCTk,3.000,13.000,/m/07jdr
3reEW0Fwer0,17.000,27.000,/m/0bt9lr
3rfkzWJqq7U,18.000,28.000,/m/02mk9
3rh-9xZr3T0,10.000,20.000,/m/015p6
3rked3migog,10.000,20.000,/m/02mk9
3rl4TrI1348,2.000,12.000,/m/05kq4
3rmQEEpjZmw,30.000,40.000,/m/0bt9lr
3rmRug5R_yc,10.000,20.000,/m/015p6
3rmbVWTJs6U,16.000,26.000,/m/01yrx
3rmc4znqQYA,30.000,40.000,/m/0bt9lr
3rnbsAlhuPA,30.000,40.000,/m/015p6
3rrL5a3qJYg,40.000,50.000,/m/07jdr
3rrVGg3VnKQ,20.000,30.000,/m/03qtwd
3rtwusE41OE,30.000,40.000,/m/02mk9
3rvX7_ZTAog,30.000,40.000,/m/06bz3
3s1gybTZbKo,30.000,40.000,/m/02mk9
3s2m9MmO2YY,27.000,37.000,/m/02mk9
3s2pH8bNceg,30.000,40.000,/m/0199g
3s6gC7A1Ak0,9.000,19.000,/m/0bt9lr
3sAWEegx53E,30.000,40.000,/m/06bz3
3sBCTJhWiU8,540.000,550.000,/m/0199g
3sBPTnOf86Q,30.000,40.000,/m/0bt9lr
3sCvEBXtukQ,140.000,150.000,/m/03qtwd
3sDJWLJ0gOI,30.000,40.000,/m/0bt9lr
3sDzVmbCoQo,23.000,33.000,/m/02mk9
3sEq6TIs2VA,40.000,50.000,/m/06_fw
3sIfumQhQ0Q,0.000,10.000,/m/01yrx
3sLGdtrTZ9E,30.000,40.000,/m/02mk9
3sMtgbnMNO0,30.000,40.000,/m/06mb1
3sOFf2rtGl0,12.000,22.000,/m/07jdr
3sOWmKfI4Vc,0.000,10.000,/m/015p6
3sPMNhwl2xo,30.000,40.000,/m/0bt9lr
3sQYF-kI86E,110.000,120.000,/m/015p6
3sQYQOc2mLM,30.000,40.000,/m/02mk9
3sTQSIzWrbc,200.000,210.000,/m/03qtwd
3sTc0d_QWdA,30.000,40.000,/m/02mk9
3sTdZ849zzk,11.000,21.000,/m/0bt9lr
3sTnk0FFbK8,25.000,35.000,/m/02mk9
3sUGapQGQWk,0.000,10.000,/m/01yrx
3sYlJYh14tU,390.000,400.000,/m/015p6
3sZub6gLUew,290.000,300.000,/m/03vt0
3scEQAUAOe8,10.000,20.000,/m/07jdr
3sfYnretWJ4,10.000,20.000,/m/02mk9
3sgSuDsHnaU,50.000,60.000,/m/07jdr
3sgzTM1ktE8,30.000,40.000,/m/06bz3
3shwysIcvy8,80.000,90.000,/m/0bt9lr
3siRhw4YmlQ,30.000,40.000,/m/0bt9lr
3sjURDsxvxk,30.000,40.000,/m/02mk9
3smTux_lp8o,8.000,18.000,/m/01yrx
3sn1-caqvfE,50.000,60.000,/m/02mk9
3snG-NopQEw,15.000,25.000,/m/02mk9
3sqxDYg4rQU,20.000,30.000,/m/03k3r
3ssuEaamltQ,5.000,15.000,/m/06h7j
3su6_Zh-U3E,29.000,39.000,/m/01yrx
3sw9wAWWdlo,30.000,40.000,/m/06bz3
3swQHkDkd4g,26.000,36.000,/m/02mk9
3sx4dDiRNEI,30.000,40.000,/m/02mk9
